a_0,a_1,a_2,g,v,id
21.2257,93.6656,77.5822,1,17.6114,3292
88.6472,35.2176,40.4116,1,10.4998,3293
46.838,63.5693,95.1056,1,12.0272,3294
97.4657,24.5985,77.0351,1,12.7716,3295
56.8533,87.6699,33.7291,1,15.2071,3296
59.6455,69.521,31.1278,1,22.6188,3297
63.0647,57.3998,71.9688,1,13.7507,3298
51.153,14.8635,55.5928,1,14.5941,3299
61.103,41.0444,87.9009,1,24.5695,3300
31.3805,99.4143,58.849,1,20.4241,3301
59.876,76.794,31.6728,1,2.9353,3302
93.209,98.5722,17.4204,1,31.5412,3303
23.6877,1.3393,60.9427,1,24.5402,3304
72.2364,75.1499,78.2623,1,20.2973,3305
30.6516,86.3115,64.9612,1,15.1699,3306
46.5861,41.1337,35.5825,1,2.3458,3307
52.551,50.6185,44.5614,1,21.7449,3308
4.4787,1.1017,96.2096,1,14.167,3309
6.8383,26.6197,28.1547,1,-8.7591,3310
28.0361,49.141,85.1845,1,-7.0121,3311
56.8675,35.3527,15.7762,1,16.354,3312
7.6084,50.5924,76.0886,1,17.574,3313
64.328,23.6502,6.9426,1,1.4246,3314
35.5959,91.5279,87.609,1,-3.3875,3315
87.3515,68.69,7.6716,1,4.3988,3316
95.3298,60.6602,37.9464,1,18.8253,3317
69.7656,6.0603,73.3015,1,10.8041,3318
9.3651,39.6168,51.8704,1,13.9076,3319
85.5378,96.2126,15.9726,1,11.0902,3320
81.8426,60.7631,93.0029,1,22.0405,3321
89.5742,16.6108,64.8011,1,7.8436,3322
93.0347,21.244,98.7585,1,7.0663,3323
35.0231,4.2363,74.7098,1,4.671,3324
40.1601,86.8806,68.9406,1,17.8882,3325
57.9138,82.4241,10.7975,1,15.6482,3326
52.7399,53.0891,68.9984,1,16.3336,3327
73.5055,72.1412,51.3191,1,13.4962,3328
4.6166,1.8538,37.893,1,13.2676,3329
90.112,62.6015,62.6915,1,24.7966,3330
32.3109,30.4182,86.8151,1,17.1888,3331
51.488,98.7028,6.1577,1,10.7269,3332
10.746,27.8281,46.6816,1,17.6046,3333
59.1105,50.21,34.0504,1,11.0756,3334
61.7443,13.2573,15.0693,1,5.4673,3335
42.0578,31.6101,74.2662,1,34.1088,3336
84.2477,15.2737,90.9737,1,13.808,3337
19.7154,49.3471,83.7268,1,1.1577,3338
20.8576,16.9248,79.6795,1,-2.9272,3339
49.4064,31.0027,96.3074,1,0.3258,3340
23.9187,66.6775,31.986,1,22.1151,3341
71.3966,82.2779,51.3818,1,11.0156,3342
1.0359,32.7023,57.8533,1,-9.4052,3343
95.8528,71.3202,16.6102,1,-1.9503,3344
74.1913,12.4614,33.4044,1,26.3645,3345
51.5347,71.745,3.6475,1,18.1617,3346
17.613,20.4397,49.1815,1,12.4926,3347
56.1984,10.8569,96.0734,1,13.8575,3348
77.7116,99.2607,76.5688,1,4.5363,3349
20.1001,12.313,31.7244,1,27.4458,3350
70.126,11.8953,89.053,1,25.7384,3351
68.9858,51.3749,76.3048,1,17.1193,3352
54.7832,69.3951,14.9738,1,6.5464,3353
63.2586,58.8483,73.1017,1,22.0112,3354
69.4099,31.965,94.4225,1,17.9754,3355
45.9182,38.7027,8.3238,1,7.4063,3356
54.9177,81.3847,23.4905,1,-3.304,3357
11.2347,41.8172,10.3729,1,7.4054,3358
35.1799,60.9254,65.6315,1,25.4405,3359
90.0438,71.7271,85.2525,1,9.3185,3360
45.3048,21.1029,49.411,1,13.981,3361
3.515,98.036,1.8556,1,-0.4419,3362
28.0236,51.121,61.7255,1,-12.9282,3363
94.0907,29.5856,22.2443,1,22.0142,3364
36.6341,35.2377,46.4813,1,10.0802,3365
29.2646,45.7139,15.1636,1,16.1422,3366
68.7858,76.0583,27.689,1,17.5191,3367
27.7381,34.0265,45.1036,1,20.6899,3368
45.0797,83.4549,10.3675,1,9.339,3369
98.5591,96.3875,47.4229,1,11.1089,3370
5.3187,40.0563,1.4487,1,14.1658,3371
28.6175,5.0166,31.8159,1,11.4612,3372
85.6316,93.9261,5.4434,1,8.3858,3373
38.9184,92.4596,36.047,1,2.7779,3374
55.1233,69.0733,77.8592,1,6.7574,3375
26.8605,66.8029,35.3989,1,9.3421,3376
52.6391,70.6211,45.6746,1,11.5317,3377
42.0594,73.963,39.9825,1,26.2717,3378
27.8035,84.5201,80.9943,1,0.7085,3379
45.0477,59.5688,23.6332,1,12.5748,3380
62.4525,43.6786,45.6556,1,3.9379,3381
0.816,31.3989,95.8376,1,14.3255,3382
64.717,15.3481,65.4242,1,4.3425,3383
44.3306,86.3125,96.2429,1,13.1343,3384
47.827,70.1636,75.5749,1,6.11,3385
3.5653,83.5672,30.0957,1,4.386,3386
12.8313,66.2409,52.8552,1,-1.3004,3387
21.6722,59.3222,2.4348,1,6.0926,3388
47.9078,0.1386,55.8341,1,11.7558,3389
90.1175,3.6403,66.0141,1,28.334,3390
91.6282,68.2429,6.4877,1,7.6946,3391
15.265,65.1225,68.1612,1,7.1422,3392
3.2451,58.0275,87.7819,1,0.1906,3393
21.8729,64.2869,14.9343,1,-0.4885,3394
83.4797,23.9074,81.8088,1,23.2915,3395
33.2968,30.1878,60.9519,1,12.0341,3396
24.4188,97.8691,17.6043,1,-4.415,3397
30.8925,91.8171,77.998,1,5.6327,3398
21.721,44.0229,55.9844,1,26.9939,3399
73.9442,30.4969,79.0269,1,12.6664,3400
41.703,43.5056,86.5224,1,3.9835,3401
72.8972,20.155,29.31,1,26.3481,3402
15.8176,61.2648,25.1449,1,15.9555,3403
24.5485,75.6901,60.8059,1,6.8479,3404
42.997,0.1645,79.5554,1,3.7997,3405
31.9162,19.0513,89.4203,1,20.6746,3406
49.719,71.6377,82.5557,1,-1.7533,3407
9.1138,4.9617,60.5003,1,18.2434,3408
98.0663,94.1727,96.1208,1,0.5211,3409
71.6566,61.5462,86.299,1,4.5614,3410
91.0033,66.8147,30.7857,1,-6.3893,3411
72.7007,8.1827,4.5086,1,10.3788,3412
21.0856,19.6698,42.0382,1,24.6159,3413
30.4444,13.151,70.1579,1,14.5989,3414
79.2829,62.974,94.5361,1,11.1458,3415
72.911,34.5258,97.5371,1,1.1489,3416
7.6006,54.6694,65.1926,1,6.9665,3417
43.5162,3.6181,0.9922,1,3.1367,3418
99.8223,8.6348,42.1941,1,6.7376,3419
40.735,84.8155,84.8383,1,-1.372,3420
18.184,87.8199,4.1931,1,13.693,3421
33.9688,32.9054,0.3712,1,12.7911,3422
21.1861,54.161,36.403,1,15.5355,3423
11.0561,1.1266,45.4442,1,4.5686,3424
76.5305,26.4219,7.7339,1,8.8702,3425
91.1354,1.2183,7.736,1,15.0349,3426
84.6779,16.8936,69.1577,1,4.3827,3427
98.2712,66.3877,25.0579,1,19.9157,3428
57.0692,65.2501,87.0449,1,15.2049,3429
96.3864,35.1094,77.634,1,11.1995,3430
31.1539,64.1948,10.7559,1,6.6334,3431
16.2844,14.9535,49.304,1,-8.009,3432
59.2516,73.9272,26.3965,1,7.0476,3433
83.4979,42.1183,17.6973,1,23.1619,3434
75.6498,59.4159,81.1569,1,13.9103,3435
79.4608,62.3843,81.4434,1,8.1314,3436
2.9123,82.0004,94.5244,1,10.786,3437
72.4425,1.5593,33.5833,1,18.7808,3438
1.8153,55.0917,41.0704,1,8.3294,3439
52.3758,82.9918,90.0456,1,9.379,3440
21.4975,6.1822,80.9149,1,1.9166,3441
5.1167,93.6571,11.2525,1,11.3267,3442
57.2001,80.2005,95.7386,1,14.9743,3443
52.6742,96.8307,46.0297,1,11.258,3444
31.1219,3.9728,38.0379,1,4.2148,3445
37.8948,24.6453,46.9507,1,17.8966,3446
59.5724,28.5783,74.0975,1,5.9029,3447
17.1325,12.1314,63.4006,1,0.5491,3448
5.2873,96.5419,68.5122,1,3.9272,3449
58.7435,23.6804,58.5125,1,4.0366,3450
39.356,90.2167,96.4049,1,11.8825,3451
78.7337,97.9479,10.9133,1,-8.4105,3452
78.9992,90.6757,50.8145,1,22.4735,3453
2.8066,80.3719,48.1485,1,-2.9203,3454
60.889,33.2823,59.5386,1,5.2411,3455
50.0429,18.1984,66.3729,1,6.9448,3456
5.1261,35.7189,59.234,1,14.4,3457
15.4508,39.5609,31.2677,1,8.8252,3458
71.0906,82.5887,12.9186,1,1.5603,3459
91.3702,34.3039,26.9261,1,-5.7211,3460
74.6517,39.8514,56.5306,1,7.2024,3461
74.9553,93.3537,73.433,1,1.9567,3462
32.491,47.3106,93.7405,1,5.6278,3463
50.233,36.1217,90.6624,1,7.9411,3464
55.1392,18.6552,3.6761,1,15.2274,3465
65.5692,40.9345,36.4774,1,7.4693,3466
71.9067,43.0315,18.5875,1,7.6849,3467
58.2492,81.8059,45.287,1,19.6706,3468
94.4483,33.6391,38.1723,1,12.9467,3469
99.9196,56.575,64.8216,1,0.8665,3470
53.4707,33.8263,68.8826,1,7.508,3471
13.8977,35.2109,64.4167,1,13.4881,3472
27.718,34.1029,13.4307,1,9.069,3473
99.6827,27.8915,86.1658,1,7.2721,3474
69.3503,61.4321,52.0237,1,-7.8199,3475
15.9953,24.883,9.3723,1,4.8721,3476
67.6804,19.1632,74.4397,1,14.0888,3477
73.9791,2.9561,83.8106,1,1.1873,3478
90.8614,3.9003,45.3128,1,0.1427,3479
8.1098,65.1339,72.2985,1,8.0992,3480
93.6101,15.1717,91.7545,1,11.5159,3481
59.0566,98.3202,65.9854,1,6.7061,3482
0.9746,78.8474,22.6902,1,5.0499,3483
95.2136,41.4522,16.8948,1,3.8442,3484
27.9306,82.753,25.3338,1,23.0188,3485
71.6699,9.7899,90.4859,1,7.0431,3486
88.1804,96.8032,95.9922,1,10.93,3487
50.4501,97.202,3.7774,1,0.8656,3488
77.1991,59.9732,66.192,1,13.6723,3489
91.4618,49.8459,1.3476,1,3.7617,3490
80.6811,23.1148,83.532,1,11.1996,3491
56.1266,2.4405,19.2755,1,15.2312,3492
78.0401,57.9401,93.9277,1,16.1921,3493
98.8616,29.5366,86.2825,1,3.8705,3494
71.0362,0.7153,70.1057,1,6.6998,3495
92.4835,57.6089,88.1197,1,11.5084,3496
87.9931,87.2749,84.2912,1,17.1972,3497
27.4387,48.6696,24.146,1,12.0574,3498
79.5663,18.4599,43.2189,1,4.0084,3499
86.118,57.8459,29.0692,1,0.451,3500
5.4906,67.9089,28.4865,1,-1.7424,3501
31.88,27.0319,12.304,1,3.9747,3502
82.9369,29.1621,98.487,1,12.2927,3503
24.2176,61.6332,37.5476,1,7.682,3504
77.6264,74.138,97.0196,1,0.0105,3505
2.1749,7.2062,78.4934,1,21.7157,3506
5.6125,37.5916,77.4941,1,27.3385,3507
33.8949,76.13,99.1152,1,17.5726,3508
67.7179,40.2692,89.6506,1,8.6184,3509
47.1783,33.6992,90.3667,1,17.0038,3510
37.2477,93.7549,57.4419,1,19.6232,3511
9.9491,62.5235,52.2359,1,13.8845,3512
56.7148,60.118,15.6338,1,-1.226,3513
7.4539,88.9489,34.4042,1,14.5213,3514
90.7522,99.9519,53.3354,1,5.7215,3515
47.6834,76.689,93.6896,1,2.1766,3516
65.1559,36.0695,64.2189,1,-0.6238,3517
53.4073,68.3703,15.1368,1,8.3323,3518
39.7295,50.4102,22.7123,1,-1.8979,3519
56.7518,61.8782,31.4041,1,7.7179,3520
73.9459,21.2795,48.9285,1,15.8849,3521
29.0019,96.7323,85.1073,1,4.9619,3522
5.86,33.4951,52.1697,1,10.7555,3523
38.096,66.0167,56.9996,1,25.1422,3524
5.3776,91.1954,35.0927,1,32.2718,3525
92.132,3.1284,95.1872,1,10.3558,3526
24.4517,2.8292,20.5496,1,16.4906,3527
59.3175,94.0906,38.9055,1,15.8964,3528
2.1711,71.5621,40.7404,1,0.234,3529
86.7402,20.7419,21.3785,1,32.5026,3530
12.3086,81.1823,61.0654,1,1.9866,3531
29.6969,47.1896,6.4916,1,-5.3256,3532
32.2661,24.3738,36.8467,1,11.4072,3533
2.6355,17.7174,61.6173,1,17.2798,3534
14.5872,17.7484,88.3252,1,21.2293,3535
52.5604,35.4153,68.8362,1,27.6896,3536
61.2948,98.6584,36.3409,1,22.4227,3537
81.2165,52.0621,21.0361,1,6.653,3538
33.7715,19.1877,94.2583,1,-4.1346,3539
0.7954,94.3804,41.5523,1,17.5598,3540
6.1326,20.9025,3.3673,1,6.6663,3541
58.2497,35.479,4.3881,1,11.2193,3542
58.1705,74.487,50.6529,1,8.7913,3543
96.8146,24.1173,92.8604,1,21.3597,3544
35.5297,2.8827,67.5132,1,26.7703,3545
20.5594,2.0493,18.5519,1,10.3851,3546
30.4678,16.012,18.5464,1,-14.4699,3547
39.9539,92.9109,17.3348,1,-7.7338,3548
45.1059,76.824,31.7104,1,26.0228,3549
24.3024,38.5003,96.2794,1,8.919,3550
70.7905,37.2883,83.8767,1,20.8423,3551
30.2383,80.8235,55.5231,1,19.4142,3552
64.7982,86.1141,46.3264,1,2.5663,3553
86.7226,26.1841,21.3014,1,22.9629,3554
80.0273,49.0162,46.7298,1,21.8249,3555
20.7813,32.4972,49.7815,1,9.8417,3556
57.9386,49.8105,75.2818,1,11.8665,3557
22.3587,83.2501,64.3665,1,9.0347,3558
40.0668,11.3392,82.3223,1,7.8761,3559
7.2647,1.0225,42.5756,1,13.9722,3560
55.059,11.9759,36.6846,1,10.3845,3561
1.4006,20.6559,86.7594,1,8.8983,3562
61.8048,61.7893,79.5508,1,37.9081,3563
20.8147,81.5639,54.5944,1,1.8765,3564
4.9905,17.7393,27.6074,1,11.8463,3565
76.613,85.347,94.3296,1,10.4052,3566
79.8687,49.6358,52.1088,1,9.22,3567
99.836,91.9024,75.9528,1,13.0719,3568
27.0327,36.1997,73.1627,1,20.4483,3569
84.9441,48.8412,69.4421,1,6.5634,3570
90.3968,74.2138,68.4051,1,11.9216,3571
8.0952,58.0078,50.237,1,-9.434,3572
65.5021,17.6196,32.3675,1,-4.0902,3573
23.8054,8.495,39.9698,1,0.2419,3574
52.4479,43.4999,28.4826,1,25.2244,3575
71.2723,4.6623,68.8702,1,11.1687,3576
23.8966,10.366,79.8153,1,9.7812,3577
47.534,38.9247,14.4647,1,-2.5415,3578
29.8325,8.5138,8.423,1,14.5654,3579
9.9034,92.4855,56.2053,1,14.4345,3580
34.5103,99.5227,50.9026,1,11.2716,3581
79.9283,87.8079,81.8436,1,22.2316,3582
34.2599,15.5956,71.5019,1,8.805,3583
66.746,62.5471,49.964,1,-3.412,3584
15.9057,97.7281,32.0749,1,14.0566,3585
7.1272,8.2602,33.3326,1,24.4174,3586
95.3819,38.7679,23.9531,1,10.0208,3587
5.7199,61.5408,0.4323,1,20.7064,3588
9.0947,58.1319,99.6651,1,0.2396,3589
95.2023,67.3952,95.0041,1,15.018,3590
15.3294,43.6949,56.5817,1,9.1651,3591
77.8622,47.9424,63.2087,1,14.7326,3592
10.1992,2.7508,90.3413,1,30.8021,3593
80.0859,39.1751,70.3919,1,4.8469,3594
69.0268,22.2774,59.3947,1,-2.0355,3595
89.4596,12.8869,61.0717,1,19.1239,3596
52.9855,18.7166,55.8667,1,25.9029,3597
16.7614,38.9413,83.2987,1,16.6514,3598
30.4699,68.415,12.6205,1,-0.2969,3599
81.7791,37.5693,10.6237,1,17.6209,3600
82.2152,2.9243,56.4208,1,1.4576,3601
43.3669,60.0342,75.2629,1,6.8772,3602
50.7876,20.1713,0.6709,1,23.5573,3603
98.7738,42.4627,61.4637,1,12.5625,3604
57.5526,20.1545,2.6672,1,13.3654,3605
24.2423,87.0654,52.9709,1,13.7574,3606
70.262,6.687,94.9048,1,30.7227,3607
2.1539,54.0123,53.4738,1,13.7756,3608
0.952,29.2022,86.0562,1,8.299,3609
51.8909,20.8605,90.6943,1,17.3087,3610
22.3313,84.0542,30.4682,1,6.265,3611
38.7509,64.2082,10.34,1,6.5634,3612
72.0759,20.6985,61.9193,1,17.8109,3613
73.5249,28.1232,78.7918,1,29.1839,3614
90.1943,74.1068,60.9919,1,15.5085,3615
99.8181,44.6922,2.9279,1,-2.1459,3616
82.347,46.7055,90.9726,1,23.3729,3617
37.19,74.5047,46.3829,1,29.8868,3618
4.0877,89.7329,71.6818,1,0.7834,3619
98.2575,27.5511,31.3316,1,1.8111,3620
84.4372,67.7669,77.4913,1,5.2078,3621
21.6655,30.6187,31.014,1,10.1935,3622
19.0337,44.8558,3.6333,1,-2.1245,3623
38.687,98.9553,99.8784,1,27.05,3624
84.7571,2.5584,59.9287,1,8.6315,3625
50.1448,6.7191,53.6247,1,4.2641,3626
8.955,84.9935,8.5508,1,15.1989,3627
53.1507,5.9306,26.5695,1,8.9565,3628
84.0638,15.8065,23.5226,1,26.4522,3629
24.7645,13.6642,91.7462,1,1.639,3630
34.76,33.0865,73.6826,1,-7.4496,3631
23.5696,89.8819,50.9928,1,11.6805,3632
17.0243,20.7703,1.1837,1,0.6814,3633
6.0385,88.6019,77.6399,1,-6.4348,3634
74.4362,19.0887,73.0782,1,4.1473,3635
89.2108,83.3547,1.2409,1,16.3319,3636
90.3207,51.2791,23.0658,1,-4.2225,3637
88.7612,0.3091,58.0926,1,20.334,3638
87.5096,17.0044,54.0107,1,20.0163,3639
73.3913,7.4757,95.6104,1,27.1986,3640
65.2456,80.5216,82.4352,1,5.7685,3641
88.0795,22.3618,89.5507,1,14.0194,3642
15.3387,91.8163,37.127,1,-6.2377,3643
5.4229,4.0612,55.8658,1,12.7392,3644
7.1072,66.5917,2.0832,1,18.2025,3645
72.1643,59.3853,42.1032,1,16.785,3646
82.9833,70.748,16.7413,1,13.2376,3647
45.7906,89.8673,85.0294,1,11.9741,3648
39.5764,37.3186,4.7777,1,9.9272,3649
23.284,79.6406,51.4823,1,30.9701,3650
56.7638,97.1317,5.363,1,20.5221,3651
93.9874,99.9023,39.2605,1,11.5606,3652
79.8106,32.5936,27.3992,1,18.2497,3653
51.7117,29.4465,80.9543,1,9.0448,3654
49.9801,26.5807,11.6112,1,10.0096,3655
3.3658,82.7639,31.3764,1,2.8809,3656
39.0792,30.4964,44.8836,1,12.3855,3657
19.247,80.8684,0.078,1,37.9987,3658
42.537,48.6305,52.069,1,2.9058,3659
2.0939,85.3322,97.0453,1,16.7106,3660
82.7496,4.5513,91.5782,1,3.8969,3661
97.7689,69.753,35.7244,1,13.2942,3662
56.3703,27.0407,23.1164,1,13.9506,3663
34.977,3.1511,50.8181,1,17.5833,3664
1.2167,45.9482,13.1726,1,25.1918,3665
41.4698,98.2428,63.0427,1,25.5571,3666
17.4265,12.9447,42.0131,1,25.9482,3667
20.798,15.824,11.9488,1,4.0773,3668
16.5165,41.8888,31.6886,1,7.5359,3669
48.1235,22.3338,76.8938,1,-7.0518,3670
32.5608,16.228,38.512,1,13.7812,3671
59.5304,21.3603,90.6739,1,1.8798,3672
57.6117,5.3798,82.7552,1,-7.5051,3673
76.037,78.8205,32.6945,1,25.2386,3674
64.7969,38.0157,50.3855,1,10.4661,3675
14.5255,7.5713,43.3357,1,9.329,3676
66.3833,76.3094,53.2505,1,14.614,3677
70.7934,98.084,45.4145,1,14.7525,3678
48.4496,26.9968,87.1526,1,2.9099,3679
8.9365,86.9175,17.2203,1,22.1485,3680
38.3744,18.3006,90.7615,1,14.1994,3681
36.7356,70.6193,77.6757,1,16.6492,3682
87.0135,21.6475,6.007,1,5.0648,3683
71.1838,9.8187,57.1127,1,16.5283,3684
21.4838,27.6001,46.9706,1,19.7915,3685
4.1156,25.0893,10.5581,1,2.9769,3686
96.2257,34.4338,85.0249,1,-3.1303,3687
38.9387,87.4977,22.4617,1,-7.1957,3688
62.3066,98.0613,2.4227,1,17.8881,3689
22.6245,92.5776,55.8656,1,15.4262,3690
20.1051,14.1228,7.7102,1,-1.7763,3691
4.0902,77.8009,41.7876,1,-5.9933,3692
3.2935,18.4039,79.4502,1,8.6104,3693
68.8794,74.918,32.4067,1,-0.0348,3694
49.9314,94.9607,85.1327,1,7.7259,3695
47.006,76.8727,19.3249,1,-3.3505,3696
29.224,69.3536,2.4234,1,26.3515,3697
23.5622,71.3922,67.1381,1,16.3529,3698
0.4616,86.0208,76.2693,1,12.0945,3699
86.1662,89.79,45.3103,1,10.0678,3700
15.3792,17.2208,43.4083,1,5.1328,3701
75.0866,6.3982,76.4676,1,-1.8102,3702
27.3305,80.8473,82.176,1,6.581,3703
0.7734,95.7336,78.5823,1,28.377,3704
51.4445,82.9752,77.5505,1,0.1912,3705
62.823,13.3103,85.1385,1,17.5488,3706
5.7924,5.3434,92.7075,1,23.8912,3707
27.8921,0.5256,99.9618,1,8.9317,3708
17.9692,63.9071,51.7213,1,26.4075,3709
29.0016,52.2091,74.6691,1,28.8543,3710
93.8317,79.0781,47.9199,1,-0.6074,3711
47.8765,26.4461,34.8784,1,6.9018,3712
25.9105,35.6728,81.6444,1,6.9417,3713
23.6723,96.64,7.0528,1,17.4626,3714
51.3372,12.2584,47.7679,1,11.7367,3715
60.2302,38.7029,8.6868,1,17.8119,3716
34.7801,94.2412,47.5286,1,14.1026,3717
99.7741,97.1509,98.1534,1,3.1315,3718
96.8186,51.2978,18.2769,1,13.4638,3719
82.4487,76.0083,5.922,1,9.7282,3720
80.5558,98.9076,97.4705,1,7.927,3721
64.7861,99.8926,95.5113,1,-1.0071,3722
94.3525,69.6625,68.9634,1,16.969,3723
28.2623,12.3343,13.8855,1,25.9767,3724
30.3323,84.5032,8.7234,1,6.6401,3725
17.27,49.3627,58.8954,1,12.6707,3726
5.1933,35.7754,77.6308,1,0.681,3727
53.3724,65.9515,91.8299,1,8.3933,3728
12.8073,55.8088,62.538,1,5.8601,3729
25.7318,16.8899,96.0353,1,-1.0882,3730
71.8976,26.3666,45.8832,1,-19.1152,3731
8.2904,90.6152,20.9621,1,14.0448,3732
75.6025,70.4749,75.3365,1,11.3769,3733
82.2738,70.027,58.2703,1,11.1792,3734
81.0204,94.1918,54.9793,1,34.1923,3735
97.2839,57.8144,5.1032,1,6.8535,3736
14.8752,63.0271,17.5853,1,-9.794,3737
85.7579,11.1863,76.9907,1,23.0092,3738
90.4917,81.5851,94.692,1,25.2725,3739
30.0229,39.9715,43.7181,1,4.5799,3740
70.5643,8.4937,26.1451,1,31.5576,3741
29.5283,19.3857,53.7304,1,0.3266,3742
22.3522,22.88,35.2302,1,11.4677,3743
5.927,55.954,65.5139,1,7.2836,3744
75.7845,95.2963,58.9466,1,6.337,3745
35.2363,1.9586,97.4821,1,1.689,3746
50.8975,9.6002,10.5978,1,18.4345,3747
72.1935,14.8264,37.5474,1,20.3178,3748
63.5415,23.5493,59.9148,1,2.8631,3749
57.9603,54.7716,12.0758,1,22.402,3750
86.2113,35.0322,16.003,1,10.9938,3751
21.8591,45.1502,58.3347,1,-9.3203,3752
34.2267,39.5738,65.4254,1,22.8596,3753
87.8531,2.2183,53.9172,1,4.4283,3754
51.5947,87.0253,44.6219,1,10.2136,3755
47.8412,37.0629,13.5966,1,-6.4034,3756
40.4376,50.6702,87.5246,1,9.4026,3757
6.4876,18.5624,75.7114,1,1.7907,3758
16.2907,81.9091,77.8017,1,13.9171,3759
45.5182,51.1126,76.5718,1,18.0569,3760
8.9407,11.821,10.5844,1,7.1931,3761
10.9165,80.8933,12.1232,1,0.2258,3762
82.4038,81.8093,20.9057,1,2.5501,3763
32.2909,79.2729,29.7048,1,4.0981,3764
27.744,57.0078,36.9688,1,-4.8033,3765
68.2351,92.9518,5.0552,1,2.816,3766
50.5387,95.1217,90.8359,1,3.6189,3767
33.0303,55.0264,73.6235,1,9.3786,3768
31.7355,82.4093,82.8689,1,23.9064,3769
54.1918,95.8081,88.8188,1,7.4837,3770
15.8359,39.7016,97.5551,1,16.3753,3771
53.3575,68.9786,52.1984,1,14.316,3772
33.9614,89.6684,19.2619,1,10.0023,3773
92.2203,77.7445,25.8086,1,13.2101,3774
33.5592,55.9289,24.7177,1,16.9987,3775
18.4781,32.7051,16.491,1,-3.2186,3776
24.928,8.2994,91.0007,1,-7.2206,3777
81.3333,13.5593,83.9783,1,17.5945,3778
5.852,93.7274,75.5986,1,24.7454,3779
22.6303,18.7081,79.898,1,6.1969,3780
77.072,55.3557,12.6356,1,12.3269,3781
21.1718,84.0485,87.1429,1,20.8827,3782
32.3758,67.5737,21.043,1,1.7409,3783
16.4766,24.3711,7.1246,1,-4.5409,3784
93.9474,96.6695,44.8612,1,3.1263,3785
9.6999,95.0718,23.764,1,-3.9721,3786
6.5725,27.4175,93.9191,1,21.1732,3787
33.8045,69.6719,73.8953,1,8.3926,3788
24.2526,92.0059,39.9855,1,13.3347,3789
84.2919,90.5489,62.6831,1,16.2826,3790
16.9264,20.1975,82.9302,1,7.7459,3791
50.2121,17.6678,14.7626,1,-13.7819,3792
44.1707,54.8095,98.9968,1,-8.8658,3793
94.5655,36.5332,34.7348,1,-8.7693,3794
51.7711,64.1082,25.9314,1,-7.2112,3795
28.3057,99.6536,8.1184,1,20.12,3796
28.743,83.1404,89.4592,1,26.9684,3797
61.4869,92.8371,92.9281,1,22.8415,3798
68.3111,94.0939,2.9321,1,13.1741,3799
88.676,55.1625,13.1802,1,11.0738,3800
20.858,5.5912,42.0144,1,13.5403,3801
29.8768,77.9742,57.3439,1,22.1442,3802
54.0078,54.0585,46.8716,1,10.5826,3803
41.78,11.9644,1.0687,1,13.1619,3804
19.0546,96.8204,16.0375,1,-4.8761,3805
21.6144,22.3097,73.0239,1,9.7431,3806
31.1565,99.1508,60.5025,1,13.0331,3807
62.1629,42.038,9.2039,1,10.6953,3808
90.1265,96.6569,92.3738,1,11.8801,3809
1.7827,42.8537,5.5015,1,2.519,3810
60.3314,47.2999,88.6024,1,15.1706,3811
42.9836,9.0841,67.4053,1,9.3711,3812
55.0732,97.1153,15.1321,1,17.4107,3813
36.3331,77.6354,44.4065,1,1.2162,3814
60.7188,96.3159,96.6482,1,3.5657,3815
38.7905,57.9173,23.3061,1,11.4964,3816
3.9512,10.9638,27.4895,1,39.4357,3817
98.3424,63.2081,48.0473,1,-3.3559,3818
80.8433,60.6019,56.0921,1,2.2702,3819
98.6198,99.5327,78.2301,1,33.5491,3820
98.9502,54.2591,40.0146,1,9.873,3821
40.9119,73.1017,52.7013,1,7.1529,3822
2.9944,50.5749,87.4738,1,15.1433,3823
36.2115,60.0154,77.2067,1,15.0073,3824
59.6825,9.5633,0.4692,1,8.5529,3825
39.1883,51.6736,17.0105,1,4.2448,3826
69.9592,55.9781,46.6816,1,20.0775,3827
48.9399,87.5787,0.1088,1,15.4162,3828
73.8063,25.3222,12.8686,1,14.0147,3829
7.5757,46.8408,28.8161,1,14.7218,3830
31.1259,62.8621,72.6619,1,3.8658,3831
9.8865,82.0808,99.3289,1,7.2275,3832
23.7398,59.3738,6.5797,1,14.0449,3833
74.42,73.6854,38.2998,1,12.403,3834
98.7429,16.1774,77.0348,1,-3.0096,3835
1.5804,21.7978,55.149,1,20.1085,3836
3.2065,31.9932,20.9076,1,23.7186,3837
19.6809,95.4125,87.0519,1,22.1814,3838
11.1203,89.2791,7.4946,1,12.9852,3839
20.2023,89.3633,10.9951,1,16.0208,3840
8.7792,30.1115,69.4414,1,23.4438,3841
77.8144,35.3439,64.5538,1,3.2801,3842
34.9076,71.0648,38.9623,1,27.0863,3843
38.4322,17.4701,98.5289,1,17.4072,3844
9.8354,32.2139,12.1708,1,6.3983,3845
66.5475,28.5512,29.6957,1,4.4306,3846
22.2229,9.3417,60.9859,1,9.4426,3847
63.3989,35.1556,90.0674,1,8.2343,3848
0.6135,42.1827,59.385,1,-9.6744,3849
34.4046,46.8642,43.8465,1,-10.3323,3850
78.7978,24.474,6.8945,1,23.7202,3851
90.1413,87.5454,83.5571,1,18.1333,3852
32.5193,64.8989,32.1328,1,10.5266,3853
27.0308,55.7374,31.3572,1,21.1655,3854
65.3701,60.4112,55.1963,1,7.428,3855
31.3347,61.913,87.3636,1,27.7487,3856
